function	P10F2	P10F3	P10F4	P1F1	P1F2	P1F3	P1F4	P1F5	P2F3	P3F1	P3F2	P3F3	P3F4	P3F5	P4F1	P4F2	P4F3	P4F4	P4F5	P5F1	P5F2	P5F3	P5F4	P5F5	P6F1	P6F2	P6F3	P6F4	P7F1	P7F2	P7F3	P7F4	P7F5	P8F1	P8F2	P8F3	P8F4	P9F1	P9F2	P9F3	P9F4	P9F5
RXN-12895	274.5	0.0	176.25	295.75	181.84	233.84	305.29	380.65	222.7	172.0	17.7	240.2	118.0	230.0	0.0	807.13	426.0	154.5	610.63	422.0	663.95	649.5	404.9	257.65	54.0	670.5	145.4	800.5	196.5	585.25	437.75	196.0	218.0	422.25	455.8	253.5	100.8	233.55	293.1	315.95	317.0	113.84
RXN-12898	27.0	0.0	23.17	7.67	7.17	11.83	15.62	15.5	66.17	9.5	0.0	10.34	10.83	9.5	0.0	30.0	39.17	27.5	18.67	7.5	16.17	25.88	30.5	31.5	4.5	20.67	13.17	2.0	21.0	12.17	16.5	5.5	6.0	19.17	32.0	51.67	17.25	11.0	11.38	5.0	17.75	5.5
RXN-12900	101.42	0.0	28.840000000000003	74.91	31.0	32.75	34.42	48.0	26.5	14.83	4.0	23.0	32.5	30.5	0.0	83.34	48.75	22.0	71.67	62.0	97.42	96.67	43.83	32.67	6.33	87.17	19.340000000000003	292.8300000000001	21.67	49.84	34.83	25.0	13.5	42.09	52.26000000000001	47.67	23.5	39.0	51.5	50.17	44.67	14.17
RXN-12908	67.5	0.0	69.5	202.75	256.76	298.25	333.5	344.01	366.25	53.5	21.15	169.0	308.25	230.8	0.0	161.5	94.25	224.25	31.65	158.9	191.75	198.35	190.76	144.4	105.75	79.4	502.75	91.75	81.35	131.5	368.75	154.35	110.75	93.5	93.4	37.0	250.75	104.0	173.25	118.25	330.49	167.75
RXN-12923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-12957	60.0	0.0	45.5	32.75	36.38	44.75	44.0	39.63	120.25	17.0	1.75	31.5	63.0	40.5	0.0	107.5	54.0	72.75	38.25	39.0	30.5	48.25	52.38	11.75	40.75	60.25	63.75	30.75	12.25	11.5	56.5	32.0	20.25	76.0	67.5	84.0	61.25	15.75	32.75	20.25	51.37	22.75
RXN-12959	8.0	0.0	12.0	6.0	2.0	4.0	3.0	11.0	11.0	2.0	2.0	6.0	0.0	5.0	0.0	19.0	22.0	7.0	12.0	2.0	4.0	3.0	6.0	11.0	0.0	7.0	2.0	0.0	7.0	4.0	9.0	2.0	9.0	20.0	10.0	20.0	0.0	0.0	4.0	3.0	13.0	0.0
RXN-12960	109.5	0.0	130.5	101.78	88.0	52.5	98.0	220.94000000000003	23.22	156.0	12.62	69.31	14.22	112.44	0.0	127.0	172.94000000000003	35.0	94.0	35.0	62.0	61.67	212.0	122.5	18.0	117.72	20.0	49.0	69.0	102.44	72.0	42.0	96.0	141.0	226.0	84.5	33.0	123.44	134.98000000000002	106.33	87.5	25.0
RXN-12967	25.0	0.0	13.0	22.0	22.0	26.0	37.0	41.0	1.0	18.0	0.0	30.0	14.0	32.0	0.0	24.0	16.0	6.0	10.0	13.0	54.0	20.0	24.0	16.0	4.0	16.0	10.0	3.0	13.0	19.0	18.0	19.0	10.0	7.0	8.0	11.0	5.0	25.0	38.0	45.0	21.0	11.0
RXN-12968	0.0	0.0	0.0	0.0	0.0	1.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RXN-12969	0.0	0.0	0.0	0.67	0.67	0.67	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	1.67	1.33	1.67	0.0	0.0	0.67	0.0	0.0	0.0	0.0	2.0	0.0	0.67	0.0	0.0	1.33	0.0	1.0	0.0	0.0	0.0	0.0
RXN-12971	4.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	4.0	7.0	7.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0
RXN-12975	0.0	0.0	3.0	5.55	0.0	0.0	0.0	8.44	0.22	8.0	1.06	2.52	0.22	0.88	0.0	8.0	7.77	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.22	0.0	12.0	2.0	2.44	0.0	0.0	0.0	6.0	14.0	2.0	0.0	6.44	5.98	0.99	0.33	0.0
RXN-12976	0.0	0.0	3.0	1.33	0.0	0.0	0.0	3.4400000000000004	0.22	0.0	0.8400000000000001	2.08	0.22	0.66	0.0	8.0	7.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22	0.0	12.0	2.0	2.44	0.0	0.0	0.0	6.0	14.0	2.0	0.0	5.44	5.98	0.66	0.33	0.0
RXN-12977	535.8199999999998	0.0	277.99	376.34	321.0	335.16	473.67	510.17	412.00000000000006	197.0	34.0	252.34	205.00000000000003	357.84	3.0	525.3299999999998	700.4999999999999	257.67	649.34	324.17	729.17	597.8399999999998	416.5	291.17	94.5	864.9999999999999	251.67	1538.66	116.83	179.17000000000004	339.67	167.5	178.67000000000004	590.1600000000002	681.17	503.66	230.34	233.84	378.17	326.0	452.83	160.50000000000003
RXN-12978	13696.210000000005	12.0	9832.28	16677.469999999998	11255.120000000004	16159.020000000004	14487.64	20966.66	15858.94	6882.4000000000015	2234.24	9261.000000000004	9485.89	15323.55	18.0	21740.32	15866.11	9787.02	14751.020000000002	10545.679999999997	14915.24	14055.23	13737.04	8988.68	4202.82	18912.69	9408.2	12430.05	6688.71	9745.880000000003	12569.370000000004	6752.880000000003	6811.470000000002	17235.410000000003	17368.1	12567.32	8782.03	7814.070000000002	11099.83	8759.980000000001	15491.69	6751.89
RXN-12979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	1.67	0.67	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0
RXN-12994	0.0	0.0	0.0	0.0	0.0	1.0	4.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RXN-12997	4.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	4.0	7.0	7.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0
RXN-13001	0.0	0.0	0.0	0.67	0.67	0.67	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	1.67	1.33	1.67	0.0	0.0	0.67	0.0	0.0	0.0	0.0	2.0	0.0	0.67	0.0	0.0	1.33	0.0	1.0	0.0	0.0	0.0	0.0
RXN-13008	29651.040000000015	16.0	20234.17	33673.94000000002	21193.1	30495.96000000001	26707.63000000001	41206.85	34932.53000000001	15278.54	4535.79	18364.72	18470.91	30235.16	34.0	45261.38999999999	34136.810000000005	22018.370000000006	34539.91	18993.68	30483.86	27346.3	28095.67	18738.750000000004	9864.969999999998	43256.330000000016	17609.47	39194.97	14992.76	23665.31	24687.669999999995	12574.590000000002	13700.200000000004	35865.03	35971.80000000002	28943.30000000001	19564.200000000008	16651.790000000005	22985.94	18659.11	28828.84000000001	12688.14
RXN-1302	4.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	5.0	0.0	0.0	3.0	41.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	3.0	6.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0
RXN-13028	1454.77	0.0	986.51	1303.46	622.0699999999998	675.8299999999998	800.01	1405.2900000000004	1382.39	805.5799999999998	76.32	732.08	562.9499999999998	894.3500000000001	0.0	2195.9700000000007	1600.95	847.7500000000001	1809.76	718.2399999999999	1059.92	1026.92	1249.26	732.1100000000001	376.75	2219.91	596.4200000000002	1158.99	744.32	1161.63	944.62	483.91	628.08	1499.13	1789.51	1658.6699999999996	754.3399999999998	688.8000000000002	970.65	867.9	949.16	419.68
RXN-13030	0.0	0.0	2.0	5.0	2.0	0.0	2.0	11.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	4.0	3.0	5.0
RXN-13036	2.0	0.0	0.0	6.0	10.0	5.0	9.62	15.0	11.0	5.0	0.0	2.0	0.0	6.0	0.0	25.0	4.0	7.0	7.0	2.0	14.0	17.38	10.0	10.0	3.0	11.0	0.0	5.0	8.0	10.0	19.0	0.0	6.0	2.0	4.0	15.0	0.25	2.0	3.38	4.0	15.25	0.0
RXN-13037	5329.77	6.0	3559.7300000000005	8328.06	5531.690000000001	9688.850000000002	6347.630000000001	10753.11	6291.34	2841.2500000000005	1700.0300000000002	4234.890000000001	4450.1	8968.87	7.0	8185.590000000001	6272.050000000001	3979.72	5844.880000000001	4282.09	6595.47	6148.1	5316.6500000000015	3818.27	1812.26	7409.940000000001	3311.5200000000013	5955.34	2834.260000000001	4416.060000000001	5220.130000000001	2710.52	2724.960000000001	7298.92	6302.9900000000025	4846.09	3628.7300000000014	3638.220000000001	4898.09	3862.220000000001	6398.63	3276.2500000000014
RXN-13039	1349.52	2.0	886.2400000000001	4885.300000000001	3411.5000000000005	7245.470000000001	3212.25	6613.700000000002	3013.780000000001	748.9100000000002	1474.38	2144.68	2815.87	6296.220000000001	0.0	2028.71	1574.4699999999998	1939.84	1257.12	970.87	1285.2899999999995	1301.53	1589.42	1473.0800000000004	906.7899999999997	1372.5199999999998	1637.3	1198.7800000000002	870.67	1016.76	1861.51	815.89	773.3	3136.7000000000007	1571.5599999999995	1233.3400000000004	1723.5	1768.3699999999994	2154.25	1507.5699999999995	3272.17	1939.59
RXN-13054	10.67	0.0	16.84	22.19	9.67	5.0	2.96	13.01	8.0	9.33	0.43	14.0	11.0	9.43	0.0	43.34	72.0	15.0	94.92	33.0	47.67	56.67	12.62	11.67	1.33	67.42	4.34	5.33	4.67	7.67	15.62	11.67	5.0	37.34	25.01	66.67	10.0	10.29	24.29	11.67	24.67	8.959999999999997
RXN-13056	8.67	0.0	16.84	22.86	7.67	5.0	2.96	16.009999999999998	8.0	10.33	0.43	11.67	11.0	9.43	0.0	43.34	65.67	15.0	73.92	33.0	47.67	55.34	15.62	9.67	1.33	50.42	4.34	5.33	4.67	7.67	15.62	11.67	5.0	37.34	25.01	66.67	10.0	10.29	21.29	9.67	20.340000000000003	6.96
RXN-13064	379.17000000000013	0.0	278.17	330.3400000000001	195.51	193.35	221.48	376.68	339.69000000000005	170.99999999999997	24.0	194.02	177.33999999999997	253.35	0.0	640.6700000000002	577.3299999999998	212.36	424.69	318.68	430.33	368.55	380.33	202.51	82.68	413.18000000000006	148.51999999999995	777.6600000000002	143.68	172.99999999999997	271.68	133.51	163.67999999999995	503.68	429.68	462.48	200.27	229.01	271.71	205.00999999999996	328.58	121.01
RXN-13067	373.17	0.0	96.0	223.66	87.17	80.51	90.51	215.17	119.0	69.17	10.83	94.5	92.5	168.83	0.0	310.0	177.33	87.0	305.0	142.51	205.67	208.5	174.16	97.17	28.5	353.66	53.83	782.16	57.83	104.83	107.5	39.0	66.33	188.00000000000003	175.17	152.67000000000004	75.67	137.5	152.17000000000004	140.16	167.82999999999996	50.34
RXN-13069	187.5	0.0	172.5	178.78	108.0	139.16	160.66	292.94000000000005	80.22	175.0	5.42	87.71000000000002	31.22	142.78	0.0	186.5	245.78000000000003	77.0	128.34	96.0	112.5	121.67	265.0	176.5	20.0	153.38	48.34	103.25	105.0	136.44	166.0	72.0	113.0	239.0	319.0	148.5	76.0	137.44	181.88	146.32999999999996	135.84	32.0
RXN-13074	0.0	0.0	0.0	0.0	0.38	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.38	0.25	0.0	0.25	0.5	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.62	0.0
RXN-13081	0.5	0.0	0.0	3.0	9.0	5.5	5.0	7.0	0.0	2.0	0.0	5.0	2.0	8.5	0.0	11.5	2.0	0.0	18.0	0.0	1.5	3.5	3.0	0.0	0.0	30.0	0.0	51.0	0.0	4.0	3.5	4.0	3.5	0.0	0.0	0.0	2.0	9.0	13.0	8.0	7.0	2.0
RXN-13089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.78	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.22	0.33	0.0	0.0
RXN-13129	154.17000000000004	0.0	142.76	187.75000000000003	115.67	114.67	149.42000000000004	283.92999999999995	145.0	194.0	21.83	121.0	56.32	174.83	0.0	362.59	256.5	72.0	184.49	103.16	163.91	123.67	294.32	173.91	26.83	284.83	84.83	281.99	70.5	110.57	114.16	82.0	132.0	193.58	191.66	172.51	86.0	172.24	208.0	171.07000000000005	135.66	67.0
RXN-13141	8.75	0.0	0.0	3.5	3.5	1.5	4.25	9.5	1.75	0.5	0.0	0.0	0.25	1.75	0.0	0.0	2.0	0.0	0.0	2.5	4.25	7.5	3.5	2.0	0.0	0.0	0.5	10.0	5.5	1.75	0.0	0.0	0.0	0.0	4.25	3.0	0.0	2.25	1.75	2.0	1.25	3.75
RXN-13142	3936.37	4.0	2640.75	7008.39	4856.410000000002	8851.560000000001	5215.850000000002	9139.38	5965.16	1868.44	1570.1800000000005	3380.2000000000007	4209.6500000000015	7895.520000000001	3.0	5715.77	4789.02	3749.6	3889.5600000000013	2676.76	4232.55	3514.630000000001	3770.380000000001	3013.36	1727.45	4826.660000000002	3471.4800000000014	4136.530000000002	2188.390000000001	2842.4700000000007	4202.1	2044.24	1986.1600000000005	5796.0	4701.180000000001	3715.99	3365.27	2742.890000000001	3829.98	2742.380000000001	5469.990000000002	2822.19
RXN-13144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13158	5881.75	6.0	4107.780000000002	9412.06	6345.31	10501.58	7414.73	12101.08	8222.08	3194.740000000001	1746.9300000000005	4783.4000000000015	5253.35	9774.94	7.0	9150.830000000002	7086.540000000001	5174.120000000001	6361.780000000002	4541.08	7031.55	6447.410000000002	6230.340000000001	4429.490000000002	2354.0999999999995	8013.4000000000015	4423.190000000001	7993.3	3291.890000000001	4881.470000000001	6025.1100000000015	3124.26	3099.7900000000013	8146.59	7050.3600000000015	5587.57	4644.970000000001	4060.970000000001	5584.459999999999	4286.790000000001	7582.059999999998	3751.9400000000014
RXN-13162	534.8200000000002	2.0	322.36999999999995	3989.99	2378.17	6238.5	1803.8600000000006	5249.5	742.9299999999997	443.50000000000006	1415.33	1484.0	1880.51	5508.16	0.0	966.85	674.68	480.52	700.01	400.52	558.02	527.3400000000001	715.5000000000001	802.3399999999998	254.16000000000003	685.17	267.01	304.35	494.84	678.67	624.1699999999997	318.6699999999999	386.5	1966.34	518.2200000000001	565.69	543.0999999999998	1306.84	1343.01	1042.67	1822.01	1395.5100000000002
RXN-13163	13014.88	12.0	8770.62	18910.14	12656.590000000002	20978.22	14788.290000000005	24343.94	17171.860000000004	6766.82	3545.360000000001	9853.64	10869.36	19748.38	14.0	19454.680000000004	15010.64	10890.950000000004	14504.9	10554.04	15589.38	14720.89	12815.240000000002	9133.04	4889.86	18103.68	8964.720000000001	17327.44	6755.720000000001	10325.100000000002	12319.320000000003	6317.88	6360.080000000003	16919.5	14699.140000000005	12101.2	9648.820000000003	8535.420000000002	11559.979999999998	9075.3	15322.89	7555.830000000003
RXN-13171	24.17	0.0	35.5	8.33	7.17	7.17	8.17	13.67	1.0	11.5	0.83	5.83	5.33	9.83	0.0	50.33	31.33	0.0	51.0	0.67	0.67	0.5	11.83	4.17	0.83	66.33	4.83	1.5	0.5	2.33	2.17	1.0	4.0	11.83	270.67	29.0	0.0	6.5	7.5	5.83	15.5	8.0
RXN-13178	0.0	0.0	0.0	6.0	7.0	5.0	2.0	3.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13179	5537.940000000001	4.0	3694.400000000001	8869.269999999999	6018.690000000001	10109.46	6894.800000000001	11242.03	7546.540000000001	3091.590000000001	1770.4400000000005	4712.450000000002	4946.380000000001	9432.49	7.0	8946.640000000001	6529.27	4801.390000000001	6613.420000000001	4700.77	7591.47	6869.27	5821.47	4165.27	2208.9299999999994	8343.800000000001	3875.2500000000014	6897.740000000002	3112.820000000001	4899.780000000002	5679.040000000001	2991.600000000001	2921.1200000000013	7643.76	6563.4900000000025	5040.1	4197.980000000001	4047.610000000001	5316.21	4300.280000000002	7126.12	3578.7700000000013
RXN-13181	3864.0000000000014	0.0	2596.69	3903.35	3105.02	3117.0200000000004	4195.220000000001	4969.3600000000015	5971.790000000001	1963.85	206.0	2337.2000000000007	2378.35	3299.53	12.0	4861.190000000001	5072.190000000001	3859.550000000001	4697.230000000001	2227.6900000000005	4281.66	3782.68	3539.01	2677.350000000001	1892.85	5516.220000000001	3082.2100000000005	6915.84	2064.7	2622.51	3745.55	1741.0300000000002	1882.19	4172.530000000002	4793.220000000001	3785.81	3399.630000000001	1947.03	3265.850000000001	2459.1800000000007	4305.85	1707.5199999999998
RXN-13182	3864.0000000000014	0.0	2596.69	3903.35	3105.02	3117.0200000000004	4195.220000000001	4969.3600000000015	5971.790000000001	1963.85	206.0	2337.2000000000007	2378.35	3299.53	12.0	4861.190000000001	5072.190000000001	3859.550000000001	4697.230000000001	2227.6900000000005	4281.66	3782.68	3539.01	2677.350000000001	1892.85	5516.220000000001	3082.2100000000005	6915.84	2064.7	2622.51	3745.55	1741.0300000000002	1882.19	4172.530000000002	4793.220000000001	3785.81	3399.630000000001	1947.03	3265.850000000001	2459.1800000000007	4305.85	1707.5199999999998
RXN-13184	54.5	0.0	63.0	27.78	19.0	30.33	34.33	58.44	10.22	55.0	0.42	18.71	4.2200000000000015	32.11	0.0	66.5	87.61	9.0	55.67	15.0	42.0	32.67	60.0	29.5	8.0	52.55	9.67	23.25	10.0	25.44	33.0	16.0	18.0	66.0	128.5	32.5	23.0	31.44	25.880000000000006	21.33	26.67	8.0
RXN-13186	3.33	0.0	0.67	35.33	21.67	18.33	23.33	65.67	5.67	36.34	2.0	13.33	5.34	29.99	0.0	2.0	4.67	4.0	0.0	8.0	4.0	9.0	55.66	24.66	4.0	3.0	3.33	0.0	18.0	18.33	11.67	5.99	21.33	0.0	1.33	0.0	3.67	13.33	18.66	10.0	17.660000000000004	9.0
RXN-13191	367.5	2.0	254.0	3517.83	2200.83	6015.5	1550.5	4775.67	199.5	246.0	1414.0	1397.5	1740.5	5179.0	0.0	525.0	330.0	138.5	244.0	373.0	567.5	630.5	566.5	610.0	47.5	217.5	161.0	181.5	280.0	682.1700000000002	376.0	229.33	304.0	1904.0	349.0	175.0	217.5	1207.5	1157.0	954.0	1561.0	1269.0
RXN-13194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
RXN-13195	0.0	0.0	3.0	7.0	17.0	12.0	8.0	16.0	18.0	8.0	3.0	7.0	28.0	15.0	0.0	3.0	0.0	10.0	0.0	0.0	6.0	0.0	0.0	7.0	6.0	0.0	58.0	12.0	0.0	3.0	23.0	3.0	2.0	2.0	2.0	0.0	10.0	7.0	15.0	6.0	15.0	6.0
RXN-13198	12629.230000000005	8.0	8959.770000000002	18275.970000000005	11420.190000000004	19567.709999999992	12828.960000000005	22965.12	14099.970000000005	7051.79	3536.1900000000005	9213.81	9723.69	18756.03	15.0	20264.13000000001	14998.459999999995	8688.440000000002	15224.96	8806.960000000001	13368.02	11845.54	12865.090000000002	8646.670000000002	3933.510000000001	19023.980000000003	7218.270000000001	15230.58	6626.190000000001	10628.260000000002	10931.330000000002	5524.700000000003	6317.460000000001	17414.210000000006	16072.290000000005	12175.3	8098.260000000002	8639.45	10743.8	8601.050000000001	13814.47	6854.170000000001
RXN-13202	11918.36	12.0	8089.6100000000015	18440.67	12674.23	20960.26	14823.790000000005	24076.15	16057.360000000002	6482.250000000001	3504.69	9531.800000000003	10375.540000000005	19427.960000000006	14.0	18134.170000000006	14147.05	10216.110000000002	12866.980000000005	9617.550000000003	14651.45	13505.44	12363.93	8985.550000000001	4647.86	16402.58	8812.260000000002	13126.91	6663.410000000002	9951.3	12327.070000000003	6229.6500000000015	6209.770000000002	16049.16	14245.020000000004	10833.16	9170.140000000003	8124.2400000000025	11293.72	8781.2	15183.65	7414.510000000002
RXN-13222	0.0	0.0	2.0	5.0	2.0	0.0	2.0	11.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	4.0	3.0	5.0
RXN-13223	0.0	0.0	2.0	5.0	2.0	0.0	2.0	11.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	4.0	3.0	5.0
RXN-13230	215.0	0.0	174.67	132.17000000000002	90.0	87.5	99.0	201.89	93.5	105.0	12.0	119.67	51.33	143.5	0.0	222.67	162.17000000000004	89.0	116.33	101.83	153.33	134.67000000000002	196.11	114.77	31.0	153.0	56.0	228.33	63.0	105.33	105.33	74.0	92.0	214.0	197.33	156.67	57.5	136.32999999999998	185.22	160.16000000000003	93.5	53.0
RXN-13231	56.0	0.0	30.0	54.0	19.0	34.0	31.0	75.0	14.0	42.0	0.0	11.0	4.0	24.0	0.0	38.0	41.0	16.0	24.0	11.0	4.0	8.0	77.0	35.0	0.0	23.0	4.0	25.0	7.0	22.0	21.0	16.0	18.0	47.0	49.0	36.0	9.0	36.0	47.0	22.0	12.0	0.0
RXN-13252	0.0	0.0	0.0	0.0	1.33	2.33	1.33	1.67	7.34	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	2.33	0.0	0.0	0.0	1.5	0.0	3.5	3.0	0.0	0.67	3.0	0.0	0.0	0.0	1.33	0.0	0.67	0.0	0.0	3.66	1.0	1.33	0.67	2.33	1.34
RXN-13262	71.0	2.0	67.0	3377.0	2090.0	5900.0	1393.0	4575.0	59.0	111.0	1393.0	1219.0	1636.0	5050.0	0.0	167.0	103.0	41.0	30.0	191.0	236.0	314.0	259.0	441.0	17.0	30.0	73.0	16.0	124.0	211.5	193.0	99.0	153.0	1567.0	70.0	25.0	139.0	1065.0	958.0	699.0	1395.0	1210.0
RXN-13266	1540.4899999999998	0.0	966.1199999999997	1472.86	1108.84	1062.1799999999996	1461.2900000000004	1749.5000000000002	2546.82	755.1699999999997	83.88	906.16	838.5999999999997	1149.6800000000005	0.0	2226.94	1611.0500000000004	1549.13	1487.4299999999996	1155.85	1744.38	1769.2600000000002	1646.6399999999994	1157.9300000000005	776.7600000000003	1576.0700000000004	1080.5799999999997	1394.6	945.18	1626.9299999999996	1656.31	792.6700000000003	771.77	1842.1200000000006	1633.86	1360.9999999999998	1428.04	731.0300000000003	1110.36	915.6199999999997	1535.9199999999994	645.9000000000002
RXN-13267	1540.4899999999998	0.0	966.1199999999997	1472.86	1108.84	1062.1799999999996	1461.2900000000004	1749.5000000000002	2546.82	755.1699999999997	83.88	906.16	838.5999999999997	1149.6800000000005	0.0	2226.94	1611.0500000000004	1549.13	1487.4299999999996	1155.85	1744.38	1769.2600000000002	1646.6399999999994	1157.9300000000005	776.7600000000003	1576.0700000000004	1080.5799999999997	1394.6	945.18	1626.9299999999996	1656.31	792.6700000000003	771.77	1842.1200000000006	1633.86	1360.9999999999998	1428.04	731.0300000000003	1110.36	915.6199999999997	1535.9199999999994	645.9000000000002
RXN-13268	1540.4899999999998	0.0	966.1199999999997	1472.86	1108.84	1062.1799999999996	1461.2900000000004	1749.5000000000002	2546.82	755.1699999999997	83.88	906.16	838.5999999999997	1149.6800000000005	0.0	2226.94	1611.0500000000004	1549.13	1487.4299999999996	1155.85	1744.38	1769.2600000000002	1646.6399999999994	1157.9300000000005	776.7600000000003	1576.0700000000004	1080.5799999999997	1394.6	945.18	1626.9299999999996	1656.31	792.6700000000003	771.77	1842.1200000000006	1633.86	1360.9999999999998	1428.04	731.0300000000003	1110.36	915.6199999999997	1535.9199999999994	645.9000000000002
RXN-13269	5.0	0.0	0.0	5.0	4.0	0.0	6.0	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	4.0	0.0	0.0	6.0	16.0	19.0	3.0	4.0	0.0	3.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.5	1.0	9.0	0.0
RXN-13274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.5	1.0	0.0	0.0
