OTU ID	P1F5	P2F3	P1F1	P1F4	P4F2	P10F2	P1F3	P1F2	P3F5	P4F3	P10F4	P5F4	P9F4	P8F2	P8F1	P3F1	P3F3	P3F4	P7F3	P6F2	P4F4	P9F2	P5F5	P10F3	P3F2	P7F2	P5F2	P4F5	P8F3	P5F3	P6F3	P9F3	P8F4	P4F1	P9F1	P7F4	P7F1	P6F4	P5F1	P7F5	P9F5	P6F1
578c18eb6443b45f62e74fbd3f07cc9e	0.0	14.0	2.0	3.0	0.0	0.0	6.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	2.0	15.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	0.0	13.0	2.0	12.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	13.0
76a6565009e2a3e980655ecc4557ec58	0.0	14.0	3.0	1.0	0.0	6.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	6.0	3.0	2.0	18.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	3.0	2.0	7.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	4.0	5.0
d2c112ca89f2e1d7ee368f203ca8ee8b	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71dbe977166b72077fc3db7d0cbec87a	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	4.0
1633330f1b46ca072380cf5d8bddf74c	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	5.0
366fee2f314d3e2df8e49457788fed49	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18758a3adeea671c38b5a19d25df3352	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
c28b090308a850746d849052cae5ec88	0.0	13.0	0.0	0.0	16.0	11.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	14.0	6.0	3.0	2.0	2.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
be6c2703e8a24e8d4e2a24fc7ee0aecd	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
7b7368e3d50c7037702e0dff74181a0f	0.0	12.0	0.0	0.0	17.0	19.0	4.0	0.0	3.0	25.0	7.0	0.0	3.0	18.0	12.0	0.0	2.0	2.0	0.0	14.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	18.0	3.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	6.0
1674b55eeedd9cc4541b10c8648e3c8f	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	1.0
2e2337cff70ac2b1a16223d46be3bbeb	0.0	12.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	4.0
8db323b64c3da7ef66ae5e7b737e0a72	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0
8caec087e020d8587c4ce7a65afa7c05	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
daf4d738e1356c234d2b227e9ddd6a44	0.0	12.0	3.0	3.0	4.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	4.0	3.0	3.0	2.0	5.0	8.0	2.0	5.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0
40e54564214d2b51875dcdc99aeb9e29	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0
61b0bccc40ecdb73176f8b886bfd45fd	0.0	12.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	0.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
e31f3d32519dc9021ff790f87d76114c	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	7.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
a89a8bc32dd57a9e49ea77ebc310c788	0.0	12.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	2.0
05050149ff8dafeea0781dadb686e36c	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	2.0
547e5aef700440ffbb00064a653264c7	0.0	11.0	6.0	2.0	5.0	4.0	0.0	3.0	2.0	4.0	3.0	2.0	0.0	0.0	2.0	3.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	5.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	3.0	4.0	3.0	0.0	0.0	0.0
75d80bd00d42515c0be6d2e97b0ed084	0.0	11.0	4.0	2.0	27.0	36.0	3.0	0.0	2.0	21.0	12.0	0.0	2.0	14.0	18.0	5.0	6.0	18.0	11.0	9.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	28.0	51.0	5.0	8.0	6.0	12.0	0.0	3.0	0.0	0.0	6.0	2.0	2.0	0.0	6.0
590e8713e393cffd63eb81ed6b16bb18	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	10.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	3.0	7.0
e2c979d3984b35fdf1293cbdfdddd4ee	0.0	11.0	5.0	2.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	4.0	3.0	0.0	0.0	5.0	3.0	0.0	5.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	2.0
f0d34c68218d2b5deed6d70007a27895	0.0	11.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	7.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
0f7ed8b91e6de152f4c9ff9986975772	0.0	11.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
7a0e8eaf96cb3a88995d5e585376ed4e	0.0	11.0	5.0	0.0	20.0	16.0	3.0	2.0	4.0	28.0	11.0	0.0	0.0	5.0	6.0	0.0	3.0	0.0	0.0	26.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	25.0	2.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	2.0
c514a8afd46cf7578930aef956f46a3a	0.0	11.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	8.0	0.0	4.0	2.0	0.0	0.0	10.0	4.0	3.0	10.0	0.0	4.0	1.0	4.0	0.0	0.0	10.0	6.0	0.0	0.0	2.0	5.0	3.0	2.0	0.0	0.0	2.0	8.0	3.0	5.0	7.0	0.0	2.0
c49c8509287927320de5fa4ee4421683	0.0	11.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	4.0	1.0	5.0	0.0	10.0	2.0	0.0	0.0	0.0	4.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	19.0	4.0	2.0	5.0	3.0	3.0	9.0	0.0	0.0	1.0	13.0	0.0	10.0	1.0	0.0	2.0
88986f35be12511491d500235ad92988	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
335fb8ad9156c8d400e05e9d7e6819ad	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	2.0	0.0	0.0	5.0	3.0	0.0	0.0	3.0
8421c46e8562cf8100972edbb098ba56	0.0	10.0	0.0	0.0	6.0	6.0	0.0	3.0	0.0	5.0	4.0	0.0	0.0	4.0	2.0	0.0	2.0	2.0	3.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0
389bb2d51a13d40427442491b8669db8	0.0	10.0	6.0	10.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	16.0	1.0	0.0	1.0	7.0	3.0	12.0	4.0	3.0	6.0	13.0	0.0	0.0	0.0	10.0	3.0	0.0	9.0	12.0	1.0	5.0	0.0	3.0	5.0	2.0	1.0	8.0	8.0	3.0	0.0
595c7ea1171f1e4ecb4ec4798db06aa7	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2492e30becb2716ccd9557e27900a56d	0.0	10.0	0.0	4.0	7.0	10.0	0.0	1.0	0.0	2.0	10.0	0.0	1.0	6.0	10.0	1.0	5.0	2.0	0.0	1.0	1.0	7.0	2.0	0.0	0.0	1.0	2.0	0.0	3.0	5.0	3.0	3.0	4.0	0.0	4.0	3.0	7.0	0.0	5.0	1.0	0.0	0.0
83ef19ed3db3f7400cd21d84a5390a29	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
4881ec7274ba1688e0db8b471c93ae88	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0
d572dcd4f6dd271ae8afa6c72b268211	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1dcf308cd2e59354e46fac4de38230c8	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
c72bfc95ee0143700b67c59b06936b97	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	3.0	4.0	0.0	23.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0
08bf1816ad25ee3fbaee569b0406324a	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
a7da9e1449ac549608fcd84328ee13cb	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0
588228ee8f0f537f7b70cd71c2b01ca7	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
bb386b1bae34b5c9eb41d3c2d81ab5e5	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
53cd1cbdc23d3dbf08331c244e6b8d78	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a33d20be22bf11757e77c1cdfce5d0dc	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
1374c09c8f35583a3f3c813b0a99d96f	0.0	10.0	0.0	2.0	2.0	2.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
4b9086f44c20a7994a3cc225d7567e25	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	11.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
3a42338c2812b1268ff27ce931603ff6	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02fa2059dcf71bffdfb4d4e0c22cc6e1	0.0	9.0	2.0	2.0	7.0	10.0	0.0	3.0	4.0	8.0	7.0	7.0	3.0	17.0	9.0	4.0	1.0	0.0	3.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	3.0	1.0	1.0	1.0	14.0	0.0	0.0	5.0	1.0	5.0	3.0	5.0	3.0	9.0
f4189e2411eb45e62707524d13373569	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
da1d530d7a7b77e2974aeed39b246185	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
015c9b13ecc11b0d5416eebb4f5b04c8	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6922be77906565e6bae2a89da15d175	0.0	9.0	1.0	2.0	15.0	11.0	1.0	3.0	8.0	13.0	14.0	6.0	6.0	16.0	11.0	7.0	4.0	21.0	9.0	14.0	7.0	7.0	2.0	0.0	0.0	0.0	1.0	10.0	22.0	2.0	10.0	3.0	4.0	0.0	1.0	5.0	4.0	2.0	1.0	4.0	0.0	0.0
a32eb10b24f72b20eb8f1945a950df6c	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf1e223f4a2b75efc37b338b8addf79e	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
bf3f91f9474cfceb52ce7cc49794480f	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
2fd968346377d1e77edc7606a657bddb	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
02946f22fdf5db4fd613783c734ae862	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
22abce251cdcb396c3bab6c8ccba0834	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0
8c06b3dd9d2d09c92e34636edad18385	0.0	9.0	0.0	3.0	0.0	6.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0
631bdd7bdfcbbdceec6b68681204554b	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0
3c9d02cdb266f505988cc4abbcd6fc61	0.0	9.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	4.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82f241e2de39f958d8529ab926eef602	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0d36bd1b06c913d335c5c9ff718bc075	0.0	9.0	2.0	4.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
64f6227470a9a4dbf706c3da8a150510	0.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	4.0
9a6c4a58b2701bea47d8b0610d4c153e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0
05dc46e28c6799ad826e807e0125a4a4	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef21557391fc0239db699ac98e436021	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00beb2afeff729e48fdf0b25daf9a05e	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
dd5e6727a46050d2b598af0dbdd79cc2	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
aa703349c1703e5674b23a5e7973dfa1	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
